,author,candidate,label
693,Zhuang Ye,"Sagare, AP",0
694,Zhuang Ye,"Sweeney, MD",0
695,Zhuang Ye,"Gross, NB",0
696,Zhuang Ye,"Cowan, RP",0
697,Zhuang Ye,"Bowman, GL",0
698,Zhuang Ye,"Scarmeas, N",0
699,Zhuang Ye,"Samieri, C",0
700,Zhuang Ye,"Cunnane, S",0
701,Zhuang Ye,"Tanzi, R",0
702,Zhuang Ye,"Zlokovic, BV",0
703,Zhuang Ye,"Albensi, BC",0
704,Zhuang Ye,"Johnson, LA",0
705,Zhuang Ye,"Swerdlow, RH",0
706,Zhuang Ye,"Feldman, HH",0
707,Zhuang Ye,"Luchsinger, JA",0
708,Zhuang Ye,"Kalaria, R",0
709,Zhuang Ye,"Gibson, GE",0
710,Zhuang Ye,"Graff, J",0
711,Zhuang Ye,"Harrington, Michael G.",0
712,Zhuang Ye,"Fonteh, AN",0
713,Zhuang Ye,"Golden, LR",0
714,Zhuang Ye,"Abdullah, L",0
715,Zhuang Ye,"Shanmugam, NN",0
716,Zhuang Ye,"Santoni, G",0
717,Zhuang Ye,"Kerman, BE",0
718,Zhuang Ye,"Self, W",0
719,Zhuang Ye,"Yassine, HN",0
720,Zhuang Ye,"Southwell, AL",0
721,Zhuang Ye,"Hayden, MR",0
722,Zhuang Ye,"Song, JJ",0
723,Zhuang Ye,"Wild, Edward J.",0
724,Zhuang Ye,"Seong, IS",0
725,Zhuang Ye,"Kim, H",0
726,Zhuang Ye,"Cheung, D",0
727,Zhuang Ye,"Ko, Seunghyun",0
728,Zhuang Ye,"Casal, L",0
729,Zhuang Ye,"Black, Hailey F",0
730,Zhuang Ye,"Potluri, N",0
731,Zhuang Ye,"Smith, SEP",0
732,Zhuang Ye,"Xie, YY",0
733,Zhuang Ye,"Smith, ED",0
734,Zhuang Ye,"Byrne, Lauren M.",0
735,Zhuang Ye,A.E. Aly,0
736,Zhuang Ye,"Yanick, C",0
737,Zhuang Ye,"Banos, Raul",0
738,Zhuang Ye,"Caron, NS",0
739,Zhuang Ye,M.R. Hayden,0
740,Zhuang Ye,"Southwell, Amber L.",0
741,Zhuang Ye,"Gordon, B",0
742,Zhuang Ye,"Anderson, LM",0
743,Zhuang Ye,"Black, Hailey Findlay",0
744,Zhuang Ye,"Anderson, C",0
745,Zhuang Ye,"Potluri, Nalini",0
746,Zhuang Ye,"Ko, S",0
747,Zhuang Ye,"Xie, Yuanyun",0
748,Zhuang Ye,"Aly, AE",0
749,Zhuang Ye,"Banos, R",0
750,Zhuang Ye,"Caron, Nicholas S.",0
751,Zhuang Ye,"Hayden, Michael R",0
752,Zhuang Ye,"Leavitt, BR",0
753,Zhuang Ye,"Stanimirovic, D",0
754,Zhuang Ye,"Abulrob, A",0
755,Zhuang Ye,"McBride, JL",0
756,Zhuang Ye,"Bone, JN",0
757,Zhuang Ye,"Black, HF",0
758,Zhuang Ye,"Aly, Amirah E.",0
759,Zhuang Ye,"Sandhu, A",0
760,Zhuang Ye,"Haqqani, AS",0
761,Zhuang Ye,"Caron, Nicholas S",0
762,Zhuang Ye,"Higham, Helen",0
763,Zhuang Ye,"Noble, J Alison",0
764,Zhuang Ye,"West, Simeon",0
765,Zhuang Ye,"Vasalauskaite, Asta",0
766,Zhuang Ye,"Sleep, Nick",0
767,Zhuang Ye,"Rees, Tom",0
768,Zhuang Ye,"Phillips, David",0
769,Zhuang Ye,"Morecroft, Megan",0
770,Zhuang Ye,"Margetts, Steve",0
771,Zhuang Ye,"Harris, Catherine",0
772,Zhuang Ye,"Burckett-St Laurent, David",0
773,Zhuang Ye,"Macfarlane, Alan J R",0
774,Zhuang Ye,"Bowness, James S",0
775,Zhuang Ye,"Higham, H",0
776,Zhuang Ye,"Noble, JA",0
777,Zhuang Ye,"Vasalauskaite, A",0
778,Zhuang Ye,"Woodworth, Glenn",0
779,Zhuang Ye,"Taylor, Alasdair",0
780,Zhuang Ye,"Sleep, N",0
781,Zhuang Ye,"Rosenblatt, Meg",0
782,Zhuang Ye,"Pawa, Amit",0
783,Zhuang Ye,"Moka, Eleni",0
784,Zhuang Ye,"Margetts, S",0
785,Zhuang Ye,"Lobo, Clara",0
786,Zhuang Ye,"Keane, Pearse A",0
787,Zhuang Ye,"Hernandez, Nadia",0
788,Zhuang Ye,"Burckett-St Laurent, D",0
789,Zhuang Ye,"Bowness, James Simeon",0
790,Jianbo Yu,J. Yu,1
791,Jianbo Yu,Zhuang Ye,0
792,Jianbo Yu,Jianbo Yu,1
793,Jianbo Yu,Z. Ye,0
794,Jianbo Yu,Yuan'An Liu,0
795,Jianbo Yu,B. Tang,0
796,Jianbo Yu,Fan Wu,0
797,Jianbo Yu,Yi Su,0
798,Jianbo Yu,Z. Hao,0
799,Jianbo Yu,Z. Chen,0
800,Jianbo Yu,Wenhao Fan,0
801,Jianbo Yu,Y. Liu,0
802,Jianbo Yu,F. Wu,0
803,Jianbo Yu,Y. Su,0
804,Jianbo Yu,J. Liu,0
805,Jianbo Yu,S. Li,0
806,Jianbo Yu,W. Fan,0
807,Jianbo Yu,Y. B. Guo,0
808,Jianbo Yu,L. Bian,0
809,Jianbo Yu,"Guo, W",0
810,Jianbo Yu,Shenghan Guo,0
811,Jianbo Yu,W. Guo,0
812,Jianbo Yu,"Guo, S",0
813,Jianbo Yu,Weihong Guo,0
814,Jianbo Yu,Z. Feng,0
815,Jianbo Yu,D. Wang,0
816,Jianbo Yu,S. Guo,0
817,Jianbo Yu,Hicham Chaoui,0
818,Jianbo Yu,Safieh Bamati,0
819,Jianbo Yu,H. Chaoui,0
820,Jianbo Yu,S. Bamati,0
821,Jianbo Yu,Jiaxi Li,0
822,Jianbo Yu,Bo Hu,0
823,Jianbo Yu,J. Li,0
824,Jianbo Yu,B. Hu,0
825,Jianbo Yu,Andrea Bartolini,0
826,Jianbo Yu,M. Milano,0
827,Jianbo Yu,M. Molan,0
828,Jianbo Yu,A. Borghesi,0
829,Jianbo Yu,A. Bartolini,0
830,Jianbo Yu,A. Burrello,0
831,Jianbo Yu,Andrea Borghesi,0
832,Jianbo Yu,W. D. Lu,0
833,Jianbo Yu,B. Cline,0
834,Jianbo Yu,S. Jeloka,0
835,Jianbo Yu,X. Zhu,0
836,Jianbo Yu,Z. Wang,0
837,Jianbo Yu,M. Sun,0
838,Jianbo Yu,Z. Zhao,0
839,Jianbo Yu,S. Wang,0
840,Jianbo Yu,Z. Wang,0
841,Jianbo Yu,P. Tiwari,0
842,Jianbo Yu,N. Ammar,0
843,Jianbo Yu,A. Ganlath,0
844,Jianbo Yu,H. Wang,0
845,Jianbo Yu,K. Han,0
846,Jianbo Yu,R. Gupta,0
847,Jianbo Yu,Z. Wang,0
848,Jianbo Yu,S. Wu,0
849,Jianbo Yu,J. Zhao,0
850,Jianbo Yu,B. Zhang,0
851,Jianbo Yu,L. Zhang,0
852,Jianbo Yu,Z. Wang,0
853,Jianbo Yu,Y. Li,0
854,Jianbo Yu,W. Cai,0
855,Jianbo Yu,J. Cui,0
856,Jianbo Yu,Z. Wang,0
857,Jianbo Yu,R. Yan,0
858,Jianbo Yu,X. Li,0
859,Jianbo Yu,M. Wu,0
860,Jianbo Yu,K. Wu,0
861,Jianbo Yu,Z. Chen,0
862,Jianbo Yu,R. Jin,0
863,Jianbo Yu,Xiaoli Li,0
864,Jianbo Yu,Zhenghua Chen,0
865,Jianbo Yu,K. Gao,0
866,Jianbo Yu,Keyu Wu,0
867,Jianbo Yu,Min Wu,0
868,Jianbo Yu,Riubing Jin,0
869,Jianbo Yu,Xiandong Ma,0
870,Jianbo Yu,K. A. A. Gamage,0
871,Jianbo Yu,C. James Taylor,0
872,Jianbo Yu,N. Javeid,0
873,Jianbo Yu,Inam Ullah Khan,0
874,Jianbo Yu,X. Ma,0
875,Jianbo Yu,C. J. Taylor,0
876,Jianbo Yu,Nadeem Javaid,0
877,Jianbo Yu,I. U. Khan,0
878,Jianbo Yu,"Boning, DS",0
879,Jianbo Yu,A. Samolov,0
880,Jianbo Yu,E. Wilson,0
881,Jianbo Yu,R. Sprenkle,0
882,Jianbo Yu,"Lang, CI",0
883,Jianbo Yu,Duane S. Boning,0
884,Jianbo Yu,A. Mckiernan,0
885,Jianbo Yu,A. Bowers,0
886,Jianbo Yu,P. Alfred,0
887,Jianbo Yu,P. Cardillo,0
888,Jianbo Yu,J. Ruth,0
889,Jianbo Yu,A. A. Dujaili,0
890,Jianbo Yu,J. Dillon,0
891,Jianbo Yu,B. Lawler,0
892,Jianbo Yu,F. -K. Sun,0
893,Jianbo Yu,Cristopher I. Lang,0
894,Jianbo Yu,D. S. Boning,0
895,Jianbo Yu,P. Kothnur,0
896,Jianbo Yu,S. Didari,0
897,Jianbo Yu,A. Jansen,0
898,Jianbo Yu,C. I. Lang,0
899,Jianbo Yu,DL Zeng,0
900,Jianbo Yu,YJ Wang,0
901,Jianbo Yu,"Gao, F",0
902,Jianbo Yu,"Wang, Yuanjia",0
903,Jianbo Yu,"Zeng, Donglin",0
904,Jianbo Yu,"Scahill, R I",0
905,Jianbo Yu,"McColgan, P",0
906,Jianbo Yu,"Li, Xiang",0
907,Jianbo Yu,"Xie, SH",0
908,Jianbo Yu,"Wang, YJ",0
909,Jianbo Yu,"Marder, K",0
910,Jianbo Yu,"Zeng, DL",0
911,Jianbo Yu,"Li, X",0
912,Jianbo Yu,"Christiani, DC",0
913,Jianbo Yu,"Hou, LF",0
914,Jianbo Yu,"Lin, XH",0
915,Jianbo Yu,"Mucci, LA",0
916,Jianbo Yu,"Wang, J",0
917,Jianbo Yu,"Zheng, YN",0
918,Jianbo Yu,"Su, L",0
919,Jianbo Yu,"Hutchinson, JN",0
920,Jianbo Yu,"Guo, YC",0
921,Jianbo Yu,"Yuan, QY",0
922,Jianbo Yu,"Du, ML",0
923,Jianbo Yu,"Wang, ZH",0
924,Jianbo Yu,"Friedlander, RM",0
925,Jianbo Yu,"Carlisle, DL",0
926,Jianbo Yu,"Poloyac, SM",0
927,Jianbo Yu,"Minnigh, MB",0
928,Jianbo Yu,"Oberly, P",0
929,Jianbo Yu,"Wang, XM",0
930,Jianbo Yu,"Li, F",0
931,Jianbo Yu,"Yablonska, S",0
932,Jianbo Yu,"Singh, T",0
933,Jianbo Yu,"Kim, J",0
934,Jianbo Yu,"Suofu, Y",0
935,Jianbo Yu,"Baranov, SV",0
936,Jianbo Yu,"Jauhari, A",0
937,Jianbo Yu,"Wu, H",0
938,Jianbo Yu,"Sun, GZ",0
939,Jianbo Yu,"Zhang, T",0
940,Jianbo Yu,"Jiang, TY",0
941,Jianbo Yu,"Zeng, WP",0
942,Jianbo Yu,"Su, B",0
943,Jianbo Yu,"Wang, LL",0
944,Jianbo Yu,"Song, T",0
945,Jianbo Yu,"Zhang, LJ",0
946,Jianbo Yu,"Wang, L",0
947,Jianbo Yu,"Alexander, Daniel C.",0
948,Jianbo Yu,"Scahill, Rachael I.",0
949,Jianbo Yu,"Tabrizi, S.J.",0
950,Jianbo Yu,"Paulsen, JS",0
951,Jianbo Yu,"Georgiou-Karistianis, N",0
952,Jianbo Yu,"Sampaio, C",0
953,Jianbo Yu,"Mohan, A",0
954,Jianbo Yu,"Poudel, GR",0
955,Jianbo Yu,"Johnson, HJ",0
956,Jianbo Yu,S. Gregory,0
957,Jianbo Yu,"Aksman, L",0
958,Jianbo Yu,"Eshaghi, A",0
959,Jianbo Yu,Eileanoir B. Johnson,0
960,Jianbo Yu,P.A. Wijeratne,0
961,Jianbo Yu,S.J. Tabrizi,0
962,Jianbo Yu,"Langbehn, D",0
963,Jianbo Yu,"Sahakian, BJ",0
964,Jianbo Yu,"Robbins, TW",0
965,Jianbo Yu,"Rees, G",0
966,Jianbo Yu,"Wild, EJ",0
967,Jianbo Yu,"Zhang, H",0
968,Jianbo Yu,"Zetterberg, H",0
969,Jianbo Yu,"Sampaio, Cristina",0
970,Jianbo Yu,"Hyare, H",0
971,Jianbo Yu,"Heselgrave, A",0
972,Jianbo Yu,"Byrne, LM",0
973,Jianbo Yu,"Rodrigues, F B",0
974,Jianbo Yu,"Wellington, H",0
975,Jianbo Yu,"Fayer, K",0
976,Jianbo Yu,"Estevez-Fraga, C",0
977,Jianbo Yu,"McColgan, Peter",0
978,Jianbo Yu,"Papoutsi, M",0
979,Jianbo Yu,"Langley, C",0
980,Jianbo Yu,"O'Callaghan, C",0
981,Jianbo Yu,"Nair, A",0
982,Jianbo Yu,"Lowe, J",0
983,Jianbo Yu,"Parker, C",0
984,Jianbo Yu,"Gregory, Sarah",0
985,Jianbo Yu,"Johnson, E B",0
986,Jianbo Yu,"Osborne-Crowley, K",0
987,Jianbo Yu,"Zeun, P",0
988,Jianbo Yu,Rachael I. Scahill,0
989,Jianbo Yu,"Wild, Edward J",0
990,Jianbo Yu,H. Zetterberg,0
991,Jianbo Yu,A. Heslegrave,0
992,Jianbo Yu,"Scahill, R.I.",0
993,Jianbo Yu,"Schobel, S",0
994,Jianbo Yu,"Tabrizi, Sarah J.",0
995,Jianbo Yu,D.C. Alexander,0
996,Jianbo Yu,"Furby, H",0
997,Jianbo Yu,"Houghton, R",0
998,Jianbo Yu,"Ghazaleh, N",0
999,Jianbo Yu,E. De Vita,0
1000,Jianbo Yu,M. Arridge,0
1001,Jianbo Yu,"Wijeratne, PA",0
1002,Jianbo Yu,"Johnson, EB",0
1003,Jianbo Yu,"Tortelli, R",0
1004,Jianbo Yu,"Byrne, L M",0
1005,Jianbo Yu,F.B. Rodrigues,0
1006,Jianbo Yu,EJ. Wild,0
1007,Jianbo Yu,"Zetterberg, H",0
1008,Jianbo Yu,"Heslegrave, A.",0
1009,Jianbo Yu,R.I. Scahill,0
1010,Jianbo Yu,"De Vita, Enrico",0
1011,Jianbo Yu,"Arridge, M",0
1012,Jianbo Yu,"Foiani, MS",0
1013,Jianbo Yu,E.B. Johnson,0
1014,Jianbo Yu,R. Tortelli,0
1015,Jianbo Yu,"Rodrigues, Filipe B.",0
1016,Jianbo Yu,L.M. Byrne,0
1017,Jianbo Yu,"Ou, ZYA",0
1018,Jianbo Yu,"Alexander, DC",0
1019,Jianbo Yu,"Tabrizi, SJ",0
1020,Jianbo Yu,"Scahill, Rachael I.",0
1021,Jianbo Yu,"Paulsen, JS",0
1022,Jianbo Yu,"Georgiou-Karistianis, N",0
1023,Jianbo Yu,"Gregory, S",0
1024,Jianbo Yu,"Johnson, Eileanoir B.",0
1025,Jianbo Yu,"Wijeratne, Peter A.",0
1026,Jianbo Yu,"Wild, E J",0
1027,Jianbo Yu,"Zetterberg, Henrik",0
1028,Jianbo Yu,"Heslegrave, Amanda",0
1029,Jianbo Yu,"Tortelli, Rosanna",0
1030,Jianbo Yu,"Byrne, LM",0
1031,Jianbo Yu,"Scahill, RI",0
1032,Jianbo Yu,"Johnson, EB",0
1033,Jianbo Yu,"De Vita, E",0
1034,Jianbo Yu,"Arridge, Marzena",0
1035,Jianbo Yu,"Rodrigues, FB",0
1036,Jianbo Yu,"Lowe, AJ",0
1037,Jianbo Yu,"Abraham, NG",0
1038,Jianbo Yu,"Bhesania, SR",0
1039,Jianbo Yu,"Bialczak, A",0
1040,Jianbo Yu,"O'Hanlon, K",0
1041,Jianbo Yu,"Weingarten, JA",0
1042,Jianbo Yu,"Liu, L",0
1043,Jianbo Yu,"Singh, S",0
1044,Jianbo Yu,E. Thompson,0
1045,Jianbo Yu,"Shapiro, JI",0
1046,Jianbo Yu,"Peterson, SJ",0
1047,Jianbo Yu,"Sodhi, Komal",0
1048,Jianbo Yu,"Thompson, Ellen",0
1049,Jianbo Yu,"Tirona, Maria Tria",0
1050,Jianbo Yu,"Dao, B",0
1051,Jianbo Yu,"Zehra, M",0
1052,Jianbo Yu,"Pillai, SS",0
1053,Jianbo Yu,"Lakhani, Hari Vishal",0
1054,Jianbo Yu,"Thompson, E",0
1055,Jianbo Yu,"Sodhi, K",0
1056,Jianbo Yu,"Tirona, MT",0
1057,Jianbo Yu,"Lakhani, HV",0
1058,Jianbo Yu,"Puri, N",0
1059,Jianbo Yu,"Chaudhry, H",0
1060,Jianbo Yu,"Bonsu, G",0
1061,Jianbo Yu,"Pereira, DG",0
1062,Jianbo Yu,"Pillai, Sneha S.",0
1063,Jianbo Yu,"Harrington, Michael G",0
1064,Jianbo Yu,"Fonteh, Alfred N",0
1065,Jianbo Yu,"King, KS",0
1066,Jianbo Yu,"Lee, R",0
1067,Jianbo Yu,"Arakaki, Xianghong",0
1068,Jianbo Yu,M.G. Harrington,0
1069,Jianbo Yu,A.N. Fonteh,0
1070,Jianbo Yu,"Pogoda, Janice M.",0
1071,Jianbo Yu,"Chui, H",0
1072,Jianbo Yu,"King, Kevin S.",0
1073,Jianbo Yu,"Tran, T",0
1074,Jianbo Yu,"Edminster, SP",0
1075,Jianbo Yu,"Shenoi, S",0
1076,Jianbo Yu,"Castor, KJ",0
1077,Jianbo Yu,"Harrington, M. G. ",0
1078,Jianbo Yu,"Edminster, Sarah P.",0
1079,Jianbo Yu,X. Arakaki,0
1080,Jianbo Yu,"Chiang, AJ",0
1081,Jianbo Yu,"Fonteh, AN",0
1082,Jianbo Yu,"Harrington, MG",0
1083,Jianbo Yu,"Pogoda, JM",0
1084,Jianbo Yu,"Zlokovic, Berislav, V",0
1085,Jianbo Yu,"Fonteh, Alfred N.",0
1086,Jianbo Yu,"Arakaki, X",0
1087,Jianbo Yu,"Montagne, A",0
1088,Jianbo Yu,"Sagare, AP",0
1089,Jianbo Yu,"Sweeney, MD",0
1090,Jianbo Yu,"Gross, NB",0
1091,Jianbo Yu,"Cowan, RP",0
1092,Jianbo Yu,"Bowman, GL",0
1093,Jianbo Yu,"Scarmeas, N",0
1094,Jianbo Yu,"Samieri, C",0
1095,Jianbo Yu,"Cunnane, S",0
1096,Jianbo Yu,"Tanzi, R",0
1097,Jianbo Yu,"Zlokovic, BV",0
1098,Jianbo Yu,"Albensi, BC",0
1099,Jianbo Yu,"Johnson, LA",0
1100,Jianbo Yu,"Swerdlow, RH",0
1101,Jianbo Yu,"Feldman, HH",0
1102,Jianbo Yu,"Luchsinger, JA",0
1103,Jianbo Yu,"Kalaria, R",0
1104,Jianbo Yu,"Gibson, GE",0
1105,Jianbo Yu,"Graff, J",0
1106,Jianbo Yu,"Harrington, Michael G.",0
1107,Jianbo Yu,"Fonteh, AN",0
1108,Jianbo Yu,"Golden, LR",0
1109,Jianbo Yu,"Abdullah, L",0
1110,Jianbo Yu,"Shanmugam, NN",0
1111,Jianbo Yu,"Santoni, G",0
1112,Jianbo Yu,"Kerman, BE",0
1113,Jianbo Yu,"Self, W",0
1114,Jianbo Yu,"Yassine, HN",0
1115,Jianbo Yu,"Southwell, AL",0
1116,Jianbo Yu,"Hayden, MR",0
1117,Jianbo Yu,"Song, JJ",0
1118,Jianbo Yu,"Wild, Edward J.",0
1119,Jianbo Yu,"Seong, IS",0
1120,Jianbo Yu,"Kim, H",0
1121,Jianbo Yu,"Cheung, D",0
1122,Jianbo Yu,"Ko, Seunghyun",0
1123,Jianbo Yu,"Casal, L",0
1124,Jianbo Yu,"Black, Hailey F",0
1125,Jianbo Yu,"Potluri, N",0
1126,Jianbo Yu,"Smith, SEP",0
1127,Jianbo Yu,"Xie, YY",0
1128,Jianbo Yu,"Smith, ED",0
1129,Jianbo Yu,"Byrne, Lauren M.",0
1130,Jianbo Yu,A.E. Aly,0
1131,Jianbo Yu,"Yanick, C",0
1132,Jianbo Yu,"Banos, Raul",0
1133,Jianbo Yu,"Caron, NS",0
1134,Jianbo Yu,M.R. Hayden,0
1135,Jianbo Yu,"Southwell, Amber L.",0
1136,Jianbo Yu,"Gordon, B",0
1137,Jianbo Yu,"Anderson, LM",0
1138,Jianbo Yu,"Black, Hailey Findlay",0
1139,Jianbo Yu,"Anderson, C",0
1140,Jianbo Yu,"Potluri, Nalini",0
1141,Jianbo Yu,"Ko, S",0
1142,Jianbo Yu,"Xie, Yuanyun",0
1143,Jianbo Yu,"Aly, AE",0
1144,Jianbo Yu,"Banos, R",0
1145,Jianbo Yu,"Caron, Nicholas S.",0
1146,Jianbo Yu,"Hayden, Michael R",0
1147,Jianbo Yu,"Leavitt, BR",0
1148,Jianbo Yu,"Stanimirovic, D",0
1149,Jianbo Yu,"Abulrob, A",0
1150,Jianbo Yu,"McBride, JL",0
1151,Jianbo Yu,"Bone, JN",0
1152,Jianbo Yu,"Black, HF",0
1153,Jianbo Yu,"Aly, Amirah E.",0
1154,Jianbo Yu,"Sandhu, A",0
1155,Jianbo Yu,"Haqqani, AS",0
1156,Jianbo Yu,"Caron, Nicholas S",0
1157,Jianbo Yu,"Higham, Helen",0
1158,Jianbo Yu,"Noble, J Alison",0
1159,Jianbo Yu,"West, Simeon",0
1160,Jianbo Yu,"Vasalauskaite, Asta",0
1161,Jianbo Yu,"Sleep, Nick",0
1162,Jianbo Yu,"Rees, Tom",0
1163,Jianbo Yu,"Phillips, David",0
1164,Jianbo Yu,"Morecroft, Megan",0
1165,Jianbo Yu,"Margetts, Steve",0
1166,Jianbo Yu,"Harris, Catherine",0
1167,Jianbo Yu,"Burckett-St Laurent, David",0
1168,Jianbo Yu,"Macfarlane, Alan J R",0
1169,Jianbo Yu,"Bowness, James S",0
1170,Jianbo Yu,"Higham, H",0
1171,Jianbo Yu,"Noble, JA",0
1172,Jianbo Yu,"Vasalauskaite, A",0
1173,Jianbo Yu,"Woodworth, Glenn",0
1174,Jianbo Yu,"Taylor, Alasdair",0
1175,Jianbo Yu,"Sleep, N",0
1176,Jianbo Yu,"Rosenblatt, Meg",0
1177,Jianbo Yu,"Pawa, Amit",0
1178,Jianbo Yu,"Moka, Eleni",0
1179,Jianbo Yu,"Margetts, S",0
1180,Jianbo Yu,"Lobo, Clara",0
1181,Jianbo Yu,"Keane, Pearse A",0
1182,Jianbo Yu,"Hernandez, Nadia",0
1183,Jianbo Yu,"Burckett-St Laurent, D",0
1184,Jianbo Yu,"Bowness, James Simeon",0
1185,Z. Ye,J. Yu,0
1186,Z. Ye,Zhuang Ye,1
1187,Z. Ye,Jianbo Yu,0
1188,Z. Ye,Z. Ye,1
1189,Z. Ye,Yuan'An Liu,0
1190,Z. Ye,B. Tang,0
1191,Z. Ye,Fan Wu,0
1192,Z. Ye,Yi Su,0
1193,Z. Ye,Z. Hao,0
1194,Z. Ye,Z. Chen,0
1195,Z. Ye,Wenhao Fan,0
1196,Z. Ye,Y. Liu,0
1197,Z. Ye,F. Wu,0
1198,Z. Ye,Y. Su,0
1199,Z. Ye,J. Liu,0
1200,Z. Ye,S. Li,0
1201,Z. Ye,W. Fan,0
1202,Z. Ye,Y. B. Guo,0
1203,Z. Ye,L. Bian,0
1204,Z. Ye,"Guo, W",0
1205,Z. Ye,Shenghan Guo,0
1206,Z. Ye,W. Guo,0
1207,Z. Ye,"Guo, S",0
1208,Z. Ye,Weihong Guo,0
1209,Z. Ye,Z. Feng,0
1210,Z. Ye,D. Wang,0
1211,Z. Ye,S. Guo,0
1212,Z. Ye,Hicham Chaoui,0
1213,Z. Ye,Safieh Bamati,0
1214,Z. Ye,H. Chaoui,0
1215,Z. Ye,S. Bamati,0
1216,Z. Ye,Jiaxi Li,0
1217,Z. Ye,Bo Hu,0
1218,Z. Ye,J. Li,0
1219,Z. Ye,B. Hu,0
1220,Z. Ye,Andrea Bartolini,0
1221,Z. Ye,M. Milano,0
1222,Z. Ye,M. Molan,0
1223,Z. Ye,A. Borghesi,0
1224,Z. Ye,A. Bartolini,0
1225,Z. Ye,A. Burrello,0
1226,Z. Ye,Andrea Borghesi,0
1227,Z. Ye,W. D. Lu,0
1228,Z. Ye,B. Cline,0
1229,Z. Ye,S. Jeloka,0
1230,Z. Ye,X. Zhu,0
1231,Z. Ye,Z. Wang,0
1232,Z. Ye,M. Sun,0
1233,Z. Ye,Z. Zhao,0
1234,Z. Ye,S. Wang,0
1235,Z. Ye,Z. Wang,0
1236,Z. Ye,P. Tiwari,0
1237,Z. Ye,N. Ammar,0
1238,Z. Ye,A. Ganlath,0
1239,Z. Ye,H. Wang,0
1240,Z. Ye,K. Han,0
1241,Z. Ye,R. Gupta,0
1242,Z. Ye,Z. Wang,0
1243,Z. Ye,S. Wu,0
1244,Z. Ye,J. Zhao,0
1245,Z. Ye,B. Zhang,0
1246,Z. Ye,L. Zhang,0
1247,Z. Ye,Z. Wang,0
1248,Z. Ye,Y. Li,0
1249,Z. Ye,W. Cai,0
1250,Z. Ye,J. Cui,0
1251,Z. Ye,Z. Wang,0
1252,Z. Ye,R. Yan,0
1253,Z. Ye,X. Li,0
1254,Z. Ye,M. Wu,0
1255,Z. Ye,K. Wu,0
1256,Z. Ye,Z. Chen,0
1257,Z. Ye,R. Jin,0
1258,Z. Ye,Xiaoli Li,0
1259,Z. Ye,Zhenghua Chen,0
1260,Z. Ye,K. Gao,0
1261,Z. Ye,Keyu Wu,0
1262,Z. Ye,Min Wu,0
1263,Z. Ye,Riubing Jin,0
1264,Z. Ye,Xiandong Ma,0
1265,Z. Ye,K. A. A. Gamage,0
1266,Z. Ye,C. James Taylor,0
1267,Z. Ye,N. Javeid,0
1268,Z. Ye,Inam Ullah Khan,0
1269,Z. Ye,X. Ma,0
1270,Z. Ye,C. J. Taylor,0
1271,Z. Ye,Nadeem Javaid,0
1272,Z. Ye,I. U. Khan,0
1273,Z. Ye,"Boning, DS",0
1274,Z. Ye,A. Samolov,0
1275,Z. Ye,E. Wilson,0
1276,Z. Ye,R. Sprenkle,0
1277,Z. Ye,"Lang, CI",0
1278,Z. Ye,Duane S. Boning,0
1279,Z. Ye,A. Mckiernan,0
1280,Z. Ye,A. Bowers,0
1281,Z. Ye,P. Alfred,0
1282,Z. Ye,P. Cardillo,0
1283,Z. Ye,J. Ruth,0
1284,Z. Ye,A. A. Dujaili,0
1285,Z. Ye,J. Dillon,0
1286,Z. Ye,B. Lawler,0
1287,Z. Ye,F. -K. Sun,0
1288,Z. Ye,Cristopher I. Lang,0
1289,Z. Ye,D. S. Boning,0
1290,Z. Ye,P. Kothnur,0
1291,Z. Ye,S. Didari,0
1292,Z. Ye,A. Jansen,0
1293,Z. Ye,C. I. Lang,0
1294,Z. Ye,DL Zeng,0
1295,Z. Ye,YJ Wang,0
1296,Z. Ye,"Gao, F",0
1297,Z. Ye,"Wang, Yuanjia",0
1298,Z. Ye,"Zeng, Donglin",0
1299,Z. Ye,"Scahill, R I",0
1300,Z. Ye,"McColgan, P",0
1301,Z. Ye,"Li, Xiang",0
1302,Z. Ye,"Xie, SH",0
1303,Z. Ye,"Wang, YJ",0
1304,Z. Ye,"Marder, K",0
1305,Z. Ye,"Zeng, DL",0
1306,Z. Ye,"Li, X",0
1307,Z. Ye,"Christiani, DC",0
1308,Z. Ye,"Hou, LF",0
1309,Z. Ye,"Lin, XH",0
1310,Z. Ye,"Mucci, LA",0
1311,Z. Ye,"Wang, J",0
1312,Z. Ye,"Zheng, YN",0
1313,Z. Ye,"Su, L",0
1314,Z. Ye,"Hutchinson, JN",0
1315,Z. Ye,"Guo, YC",0
1316,Z. Ye,"Yuan, QY",0
1317,Z. Ye,"Du, ML",0
1318,Z. Ye,"Wang, ZH",0
1319,Z. Ye,"Friedlander, RM",0
1320,Z. Ye,"Carlisle, DL",0
1321,Z. Ye,"Poloyac, SM",0
1322,Z. Ye,"Minnigh, MB",0
1323,Z. Ye,"Oberly, P",0
1324,Z. Ye,"Wang, XM",0
1325,Z. Ye,"Li, F",0
1326,Z. Ye,"Yablonska, S",0
1327,Z. Ye,"Singh, T",0
1328,Z. Ye,"Kim, J",0
1329,Z. Ye,"Suofu, Y",0
1330,Z. Ye,"Baranov, SV",0
1331,Z. Ye,"Jauhari, A",0
1332,Z. Ye,"Wu, H",0
1333,Z. Ye,"Sun, GZ",0
